MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000193 after 1500 iterations
res_norm = 0.000166 after 1600 iterations
res_norm = 0.000143 after 1700 iterations
res_norm = 0.000124 after 1800 iterations
res_norm = 0.000108 after 1900 iterations
res_norm = 0.000094 after 2000 iterations
res_norm = 0.000083 after 2100 iterations
res_norm = 0.000072 after 2200 iterations
res_norm = 0.000064 after 2300 iterations
res_norm = 0.000056 after 2400 iterations
res_norm = 0.000050 after 2500 iterations
Problem solved in 2560 iterations
res_norm = 0.009539 after 100 iterations
res_norm = 0.004891 after 200 iterations
res_norm = 0.003038 after 300 iterations
res_norm = 0.002070 after 400 iterations
res_norm = 0.001493 after 500 iterations
res_norm = 0.001122 after 600 iterations
res_norm = 0.000868 after 700 iterations
res_norm = 0.000686 after 800 iterations
res_norm = 0.000553 after 900 iterations
res_norm = 0.000452 after 1000 iterations
res_norm = 0.000375 after 1100 iterations
res_norm = 0.000312 after 1200 iterations
res_norm = 0.000264 after 1300 iterations
res_norm = 0.000224 after 1400 iterations
res_norm = 0.000192 after 1500 iterations
res_norm = 0.000165 after 1600 iterations
res_norm = 0.000143 after 1700 iterations
res_norm = 0.000124 after 1800 iterations
res_norm = 0.000108 after 1900 iterations
res_norm = 0.000094 after 2000 iterations
res_norm = 0.000083 after 2100 iterations
res_norm = 0.000073 after 2200 iterations
res_norm = 0.000064 after 2300 iterations
res_norm = 0.000057 after 2400 iterations
res_norm = 0.000050 after 2500 iterations
Problem solved in 2587 iterations
res_norm = 0.009702 after 100 iterations
res_norm = 0.004935 after 200 iterations
res_norm = 0.003041 after 300 iterations
res_norm = 0.002056 after 400 iterations
res_norm = 0.001474 after 500 iterations
res_norm = 0.001099 after 600 iterations
res_norm = 0.000845 after 700 iterations
res_norm = 0.000664 after 800 iterations
res_norm = 0.000533 after 900 iterations
res_norm = 0.000435 after 1000 iterations
res_norm = 0.000359 after 1100 iterations
res_norm = 0.000300 after 1200 iterations
res_norm = 0.000252 after 1300 iterations
res_norm = 0.000213 after 1400 iterations
res_norm = 0.000182 after 1500 iterations
res_norm = 0.000155 after 1600 iterations
res_norm = 0.000133 after 1700 iterations
res_norm = 0.000115 after 1800 iterations
res_norm = 0.000100 after 1900 iterations
res_norm = 0.000086 after 2000 iterations
res_norm = 0.000075 after 2100 iterations
res_norm = 0.000066 after 2200 iterations
res_norm = 0.000058 after 2300 iterations
res_norm = 0.000051 after 2400 iterations
Problem solved in 2477 iterations
res_norm = 0.009196 after 100 iterations
res_norm = 0.004565 after 200 iterations
res_norm = 0.002746 after 300 iterations
res_norm = 0.001812 after 400 iterations
res_norm = 0.001267 after 500 iterations
res_norm = 0.000921 after 600 iterations
res_norm = 0.000689 after 700 iterations
res_norm = 0.000529 after 800 iterations
res_norm = 0.000414 after 900 iterations
res_norm = 0.000328 after 1000 iterations
res_norm = 0.000264 after 1100 iterations
res_norm = 0.000215 after 1200 iterations
res_norm = 0.000176 after 1300 iterations
res_norm = 0.000145 after 1400 iterations
res_norm = 0.000121 after 1500 iterations
res_norm = 0.000101 after 1600 iterations
res_norm = 0.000085 after 1700 iterations
res_norm = 0.000072 after 1800 iterations
res_norm = 0.000061 after 1900 iterations
res_norm = 0.000052 after 2000 iterations
res_norm = 0.000044 after 2100 iterations
Problem solved in 2119 iterations
res_norm = 0.009354 after 100 iterations
res_norm = 0.004640 after 200 iterations
res_norm = 0.002793 after 300 iterations
res_norm = 0.001844 after 400 iterations
res_norm = 0.001290 after 500 iterations
res_norm = 0.000939 after 600 iterations
res_norm = 0.000705 after 700 iterations
res_norm = 0.000541 after 800 iterations
res_norm = 0.000423 after 900 iterations
res_norm = 0.000335 after 1000 iterations
res_norm = 0.000269 after 1100 iterations
res_norm = 0.000219 after 1200 iterations
res_norm = 0.000179 after 1300 iterations
res_norm = 0.000147 after 1400 iterations
res_norm = 0.000121 after 1500 iterations
res_norm = 0.000100 after 1600 iterations
res_norm = 0.000084 after 1700 iterations
res_norm = 0.000070 after 1800 iterations
res_norm = 0.000059 after 1900 iterations
res_norm = 0.000050 after 2000 iterations
Problem solved in 2078 iterations
res_norm = 0.009198 after 100 iterations
res_norm = 0.004629 after 200 iterations
res_norm = 0.002816 after 300 iterations
res_norm = 0.001877 after 400 iterations
res_norm = 0.001323 after 500 iterations
res_norm = 0.000969 after 600 iterations
res_norm = 0.000731 after 700 iterations
res_norm = 0.000565 after 800 iterations
res_norm = 0.000445 after 900 iterations
res_norm = 0.000355 after 1000 iterations
res_norm = 0.000287 after 1100 iterations
res_norm = 0.000234 after 1200 iterations
res_norm = 0.000193 after 1300 iterations
res_norm = 0.000160 after 1400 iterations
res_norm = 0.000133 after 1500 iterations
res_norm = 0.000111 after 1600 iterations
res_norm = 0.000093 after 1700 iterations
res_norm = 0.000079 after 1800 iterations
res_norm = 0.000067 after 1900 iterations
res_norm = 0.000057 after 2000 iterations
res_norm = 0.000048 after 2100 iterations
Problem solved in 2170 iterations
res_norm = 0.009170 after 100 iterations
res_norm = 0.004588 after 200 iterations
res_norm = 0.002777 after 300 iterations
res_norm = 0.001845 after 400 iterations
res_norm = 0.001298 after 500 iterations
res_norm = 0.000950 after 600 iterations
res_norm = 0.000718 after 700 iterations
res_norm = 0.000555 after 800 iterations
res_norm = 0.000436 after 900 iterations
res_norm = 0.000347 after 1000 iterations
res_norm = 0.000280 after 1100 iterations
res_norm = 0.000229 after 1200 iterations
res_norm = 0.000188 after 1300 iterations
res_norm = 0.000155 after 1400 iterations
res_norm = 0.000129 after 1500 iterations
res_norm = 0.000108 after 1600 iterations
res_norm = 0.000091 after 1700 iterations
res_norm = 0.000076 after 1800 iterations
res_norm = 0.000064 after 1900 iterations
res_norm = 0.000055 after 2000 iterations
res_norm = 0.000046 after 2100 iterations
Problem solved in 2142 iterations
res_norm = 0.009336 after 100 iterations
res_norm = 0.004663 after 200 iterations
res_norm = 0.002819 after 300 iterations
res_norm = 0.001871 after 400 iterations
res_norm = 0.001316 after 500 iterations
res_norm = 0.000964 after 600 iterations
res_norm = 0.000726 after 700 iterations
res_norm = 0.000561 after 800 iterations
res_norm = 0.000440 after 900 iterations
res_norm = 0.000351 after 1000 iterations
res_norm = 0.000283 after 1100 iterations
res_norm = 0.000230 after 1200 iterations
res_norm = 0.000188 after 1300 iterations
res_norm = 0.000155 after 1400 iterations
res_norm = 0.000129 after 1500 iterations
res_norm = 0.000107 after 1600 iterations
res_norm = 0.000090 after 1700 iterations
res_norm = 0.000075 after 1800 iterations
res_norm = 0.000063 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000045 after 2100 iterations
Problem solved in 2114 iterations
res_norm = 0.009298 after 100 iterations
res_norm = 0.004631 after 200 iterations
res_norm = 0.002796 after 300 iterations
res_norm = 0.001853 after 400 iterations
res_norm = 0.001300 after 500 iterations
res_norm = 0.000951 after 600 iterations
res_norm = 0.000717 after 700 iterations
res_norm = 0.000553 after 800 iterations
res_norm = 0.000434 after 900 iterations
res_norm = 0.000346 after 1000 iterations
res_norm = 0.000278 after 1100 iterations
res_norm = 0.000226 after 1200 iterations
res_norm = 0.000186 after 1300 iterations
res_norm = 0.000153 after 1400 iterations
res_norm = 0.000127 after 1500 iterations
res_norm = 0.000106 after 1600 iterations
res_norm = 0.000088 after 1700 iterations
res_norm = 0.000074 after 1800 iterations
res_norm = 0.000063 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000045 after 2100 iterations
Problem solved in 2118 iterations
res_norm = 0.009206 after 100 iterations
res_norm = 0.004557 after 200 iterations
res_norm = 0.002732 after 300 iterations
res_norm = 0.001797 after 400 iterations
res_norm = 0.001251 after 500 iterations
res_norm = 0.000909 after 600 iterations
res_norm = 0.000679 after 700 iterations
res_norm = 0.000519 after 800 iterations
res_norm = 0.000405 after 900 iterations
res_norm = 0.000321 after 1000 iterations
res_norm = 0.000257 after 1100 iterations
res_norm = 0.000209 after 1200 iterations
res_norm = 0.000171 after 1300 iterations
res_norm = 0.000141 after 1400 iterations
res_norm = 0.000117 after 1500 iterations
res_norm = 0.000097 after 1600 iterations
res_norm = 0.000082 after 1700 iterations
res_norm = 0.000069 after 1800 iterations
res_norm = 0.000058 after 1900 iterations
res_norm = 0.000050 after 2000 iterations
Problem solved in 2089 iterations
res_norm = 0.009255 after 100 iterations
res_norm = 0.004628 after 200 iterations
res_norm = 0.002792 after 300 iterations
res_norm = 0.001847 after 400 iterations
res_norm = 0.001295 after 500 iterations
res_norm = 0.000942 after 600 iterations
res_norm = 0.000708 after 700 iterations
res_norm = 0.000544 after 800 iterations
res_norm = 0.000427 after 900 iterations
res_norm = 0.000338 after 1000 iterations
res_norm = 0.000273 after 1100 iterations
res_norm = 0.000222 after 1200 iterations
res_norm = 0.000182 after 1300 iterations
res_norm = 0.000150 after 1400 iterations
res_norm = 0.000124 after 1500 iterations
res_norm = 0.000104 after 1600 iterations
res_norm = 0.000087 after 1700 iterations
res_norm = 0.000073 after 1800 iterations
res_norm = 0.000062 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000045 after 2100 iterations
Problem solved in 2119 iterations
res_norm = 0.009051 after 100 iterations
res_norm = 0.004512 after 200 iterations
res_norm = 0.002726 after 300 iterations
res_norm = 0.001808 after 400 iterations
res_norm = 0.001269 after 500 iterations
res_norm = 0.000928 after 600 iterations
res_norm = 0.000700 after 700 iterations
res_norm = 0.000539 after 800 iterations
res_norm = 0.000422 after 900 iterations
res_norm = 0.000336 after 1000 iterations
res_norm = 0.000271 after 1100 iterations
res_norm = 0.000220 after 1200 iterations
res_norm = 0.000181 after 1300 iterations
res_norm = 0.000149 after 1400 iterations
res_norm = 0.000124 after 1500 iterations
res_norm = 0.000104 after 1600 iterations
res_norm = 0.000087 after 1700 iterations
res_norm = 0.000073 after 1800 iterations
res_norm = 0.000062 after 1900 iterations
res_norm = 0.000053 after 2000 iterations
res_norm = 0.000045 after 2100 iterations
Problem solved in 2134 iterations
res_norm = 0.009199 after 100 iterations
res_norm = 0.004546 after 200 iterations
res_norm = 0.002723 after 300 iterations
res_norm = 0.001790 after 400 iterations
res_norm = 0.001248 after 500 iterations
res_norm = 0.000905 after 600 iterations
res_norm = 0.000677 after 700 iterations
res_norm = 0.000517 after 800 iterations
res_norm = 0.000403 after 900 iterations
res_norm = 0.000319 after 1000 iterations
res_norm = 0.000256 after 1100 iterations
res_norm = 0.000207 after 1200 iterations
res_norm = 0.000169 after 1300 iterations
res_norm = 0.000139 after 1400 iterations
res_norm = 0.000115 after 1500 iterations
res_norm = 0.000096 after 1600 iterations
res_norm = 0.000080 after 1700 iterations
res_norm = 0.000067 after 1800 iterations
res_norm = 0.000056 after 1900 iterations
res_norm = 0.000047 after 2000 iterations
Problem solved in 2057 iterations
res_norm = 0.008400 after 100 iterations
res_norm = 0.003970 after 200 iterations
res_norm = 0.002274 after 300 iterations
res_norm = 0.001430 after 400 iterations
res_norm = 0.000953 after 500 iterations
res_norm = 0.000660 after 600 iterations
res_norm = 0.000472 after 700 iterations
res_norm = 0.000344 after 800 iterations
res_norm = 0.000256 after 900 iterations
res_norm = 0.000193 after 1000 iterations
res_norm = 0.000147 after 1100 iterations
res_norm = 0.000114 after 1200 iterations
res_norm = 0.000088 after 1300 iterations
res_norm = 0.000069 after 1400 iterations
res_norm = 0.000055 after 1500 iterations
res_norm = 0.000043 after 1600 iterations
Problem solved in 1642 iterations
res_norm = 0.008561 after 100 iterations
res_norm = 0.004046 after 200 iterations
res_norm = 0.002322 after 300 iterations
res_norm = 0.001461 after 400 iterations
res_norm = 0.000974 after 500 iterations
res_norm = 0.000676 after 600 iterations
res_norm = 0.000483 after 700 iterations
res_norm = 0.000353 after 800 iterations
res_norm = 0.000262 after 900 iterations
res_norm = 0.000198 after 1000 iterations
res_norm = 0.000151 after 1100 iterations
res_norm = 0.000116 after 1200 iterations
res_norm = 0.000090 after 1300 iterations
res_norm = 0.000070 after 1400 iterations
res_norm = 0.000055 after 1500 iterations
res_norm = 0.000044 after 1600 iterations
Problem solved in 1637 iterations
res_norm = 0.008419 after 100 iterations
res_norm = 0.004040 after 200 iterations
res_norm = 0.002346 after 300 iterations
res_norm = 0.001493 after 400 iterations
res_norm = 0.001005 after 500 iterations
res_norm = 0.000704 after 600 iterations
res_norm = 0.000506 after 700 iterations
res_norm = 0.000373 after 800 iterations
res_norm = 0.000280 after 900 iterations
res_norm = 0.000212 after 1000 iterations
res_norm = 0.000163 after 1100 iterations
res_norm = 0.000127 after 1200 iterations
res_norm = 0.000099 after 1300 iterations
res_norm = 0.000078 after 1400 iterations
res_norm = 0.000062 after 1500 iterations
res_norm = 0.000049 after 1600 iterations
Problem solved in 1697 iterations
res_norm = 0.008396 after 100 iterations
res_norm = 0.004008 after 200 iterations
res_norm = 0.002316 after 300 iterations
res_norm = 0.001469 after 400 iterations
res_norm = 0.000987 after 500 iterations
res_norm = 0.000690 after 600 iterations
res_norm = 0.000496 after 700 iterations
res_norm = 0.000366 after 800 iterations
res_norm = 0.000274 after 900 iterations
res_norm = 0.000208 after 1000 iterations
res_norm = 0.000160 after 1100 iterations
res_norm = 0.000124 after 1200 iterations
res_norm = 0.000097 after 1300 iterations
res_norm = 0.000076 after 1400 iterations
res_norm = 0.000060 after 1500 iterations
res_norm = 0.000048 after 1600 iterations
Problem solved in 1684 iterations
res_norm = 0.008551 after 100 iterations
res_norm = 0.004076 after 200 iterations
res_norm = 0.002353 after 300 iterations
res_norm = 0.001491 after 400 iterations
res_norm = 0.001002 after 500 iterations
res_norm = 0.000700 after 600 iterations
res_norm = 0.000504 after 700 iterations
res_norm = 0.000371 after 800 iterations
res_norm = 0.000278 after 900 iterations
res_norm = 0.000211 after 1000 iterations
res_norm = 0.000162 after 1100 iterations
res_norm = 0.000125 after 1200 iterations
res_norm = 0.000097 after 1300 iterations
res_norm = 0.000076 after 1400 iterations
res_norm = 0.000060 after 1500 iterations
res_norm = 0.000048 after 1600 iterations
Problem solved in 1675 iterations
res_norm = 0.008522 after 100 iterations
res_norm = 0.004050 after 200 iterations
res_norm = 0.002333 after 300 iterations
res_norm = 0.001476 after 400 iterations
res_norm = 0.000989 after 500 iterations
res_norm = 0.000689 after 600 iterations
res_norm = 0.000495 after 700 iterations
res_norm = 0.000364 after 800 iterations
res_norm = 0.000273 after 900 iterations
res_norm = 0.000207 after 1000 iterations
res_norm = 0.000159 after 1100 iterations
res_norm = 0.000123 after 1200 iterations
res_norm = 0.000096 after 1300 iterations
