MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000906 after 200 iterations
res_norm = 0.000486 after 300 iterations
res_norm = 0.000283 after 400 iterations
res_norm = 0.000176 after 500 iterations
res_norm = 0.000113 after 600 iterations
res_norm = 0.000075 after 700 iterations
res_norm = 0.000050 after 800 iterations
res_norm = 0.000034 after 900 iterations
res_norm = 0.000023 after 1000 iterations
Problem solved in 1065 iterations
res_norm = 0.002055 after 100 iterations
res_norm = 0.000824 after 200 iterations
res_norm = 0.000412 after 300 iterations
res_norm = 0.000217 after 400 iterations
res_norm = 0.000123 after 500 iterations
res_norm = 0.000073 after 600 iterations
res_norm = 0.000045 after 700 iterations
res_norm = 0.000028 after 800 iterations
res_norm = 0.000018 after 900 iterations
Problem solved in 906 iterations
res_norm = 0.001943 after 100 iterations
res_norm = 0.000719 after 200 iterations
res_norm = 0.000322 after 300 iterations
res_norm = 0.000156 after 400 iterations
res_norm = 0.000078 after 500 iterations
res_norm = 0.000041 after 600 iterations
res_norm = 0.000022 after 700 iterations
Problem solved in 738 iterations
res_norm = 0.001881 after 100 iterations
res_norm = 0.000677 after 200 iterations
res_norm = 0.000302 after 300 iterations
res_norm = 0.000147 after 400 iterations
res_norm = 0.000075 after 500 iterations
res_norm = 0.000040 after 600 iterations
res_norm = 0.000022 after 700 iterations
Problem solved in 738 iterations
res_norm = 0.001855 after 100 iterations
res_norm = 0.000654 after 200 iterations
res_norm = 0.000290 after 300 iterations
res_norm = 0.000140 after 400 iterations
res_norm = 0.000071 after 500 iterations
res_norm = 0.000037 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 723 iterations
res_norm = 0.001811 after 100 iterations
res_norm = 0.000654 after 200 iterations
res_norm = 0.000290 after 300 iterations
res_norm = 0.000140 after 400 iterations
res_norm = 0.000071 after 500 iterations
res_norm = 0.000037 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 723 iterations
res_norm = 0.001679 after 100 iterations
res_norm = 0.000580 after 200 iterations
res_norm = 0.000249 after 300 iterations
res_norm = 0.000117 after 400 iterations
res_norm = 0.000058 after 500 iterations
res_norm = 0.000030 after 600 iterations
Problem solved in 689 iterations
res_norm = 0.001928 after 100 iterations
res_norm = 0.000693 after 200 iterations
res_norm = 0.000307 after 300 iterations
res_norm = 0.000147 after 400 iterations
res_norm = 0.000073 after 500 iterations
res_norm = 0.000038 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 719 iterations
res_norm = 0.001812 after 100 iterations
res_norm = 0.000670 after 200 iterations
res_norm = 0.000309 after 300 iterations
res_norm = 0.000153 after 400 iterations
res_norm = 0.000079 after 500 iterations
res_norm = 0.000043 after 600 iterations
res_norm = 0.000023 after 700 iterations
Problem solved in 750 iterations
res_norm = 0.001761 after 100 iterations
res_norm = 0.000618 after 200 iterations
res_norm = 0.000275 after 300 iterations
res_norm = 0.000133 after 400 iterations
res_norm = 0.000068 after 500 iterations
res_norm = 0.000036 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 722 iterations
res_norm = 0.001917 after 100 iterations
res_norm = 0.000719 after 200 iterations
res_norm = 0.000338 after 300 iterations
res_norm = 0.000176 after 400 iterations
res_norm = 0.000097 after 500 iterations
res_norm = 0.000055 after 600 iterations
res_norm = 0.000032 after 700 iterations
res_norm = 0.000019 after 800 iterations
Problem solved in 818 iterations
res_norm = 0.001805 after 100 iterations
res_norm = 0.000639 after 200 iterations
res_norm = 0.000277 after 300 iterations
res_norm = 0.000131 after 400 iterations
res_norm = 0.000065 after 500 iterations
res_norm = 0.000034 after 600 iterations
res_norm = 0.000018 after 700 iterations
Problem solved in 708 iterations
res_norm = 0.001520 after 100 iterations
res_norm = 0.000465 after 200 iterations
res_norm = 0.000171 after 300 iterations
res_norm = 0.000067 after 400 iterations
res_norm = 0.000027 after 500 iterations
Problem solved in 555 iterations
res_norm = 0.001518 after 100 iterations
res_norm = 0.000445 after 200 iterations
res_norm = 0.000161 after 300 iterations
res_norm = 0.000062 after 400 iterations
res_norm = 0.000025 after 500 iterations
Problem solved in 547 iterations
res_norm = 0.001471 after 100 iterations
res_norm = 0.000444 after 200 iterations
res_norm = 0.000157 after 300 iterations
res_norm = 0.000060 after 400 iterations
res_norm = 0.000024 after 500 iterations
Problem solved in 543 iterations
res_norm = 0.001449 after 100 iterations
res_norm = 0.000431 after 200 iterations
res_norm = 0.000156 after 300 iterations
res_norm = 0.000061 after 400 iterations
res_norm = 0.000025 after 500 iterations
Problem solved in 545 iterations
res_norm = 0.001328 after 100 iterations
res_norm = 0.000377 after 200 iterations
res_norm = 0.000129 after 300 iterations
res_norm = 0.000048 after 400 iterations
res_norm = 0.000018 after 500 iterations
Problem solved in 514 iterations
res_norm = 0.001541 after 100 iterations
res_norm = 0.000456 after 200 iterations
res_norm = 0.000166 after 300 iterations
res_norm = 0.000064 after 400 iterations
res_norm = 0.000026 after 500 iterations
Problem solved in 548 iterations
res_norm = 0.001428 after 100 iterations
res_norm = 0.000431 after 200 iterations
res_norm = 0.000159 after 300 iterations
res_norm = 0.000062 after 400 iterations
res_norm = 0.000025 after 500 iterations
Problem solved in 549 iterations
res_norm = 0.001396 after 100 iterations
res_norm = 0.000406 after 200 iterations
res_norm = 0.000145 after 300 iterations
res_norm = 0.000056 after 400 iterations
res_norm = 0.000022 after 500 iterations
Problem solved in 536 iterations
res_norm = 0.001547 after 100 iterations
res_norm = 0.000480 after 200 iterations
res_norm = 0.000186 after 300 iterations
res_norm = 0.000078 after 400 iterations
res_norm = 0.000034 after 500 iterations
Problem solved in 591 iterations
res_norm = 0.001432 after 100 iterations
res_norm = 0.000414 after 200 iterations
res_norm = 0.000145 after 300 iterations
res_norm = 0.000054 after 400 iterations
res_norm = 0.000021 after 500 iterations
Problem solved in 527 iterations
res_norm = 0.001030 after 100 iterations
res_norm = 0.000222 after 200 iterations
res_norm = 0.000056 after 300 iterations
Problem solved in 397 iterations
res_norm = 0.001051 after 100 iterations
res_norm = 0.000223 after 200 iterations
res_norm = 0.000056 after 300 iterations
Problem solved in 397 iterations
res_norm = 0.001028 after 100 iterations
res_norm = 0.000222 after 200 iterations
res_norm = 0.000056 after 300 iterations
Problem solved in 398 iterations
res_norm = 0.000989 after 100 iterations
res_norm = 0.000216 after 200 iterations
res_norm = 0.000056 after 300 iterations
Problem solved in 398 iterations
res_norm = 0.000939 after 100 iterations
res_norm = 0.000181 after 200 iterations
res_norm = 0.000043 after 300 iterations
Problem solved in 374 iterations
res_norm = 0.001074 after 100 iterations
res_norm = 0.000232 after 200 iterations
res_norm = 0.000059 after 300 iterations
res_norm = 0.000016 after 400 iterations
Problem solved in 401 iterations
res_norm = 0.000969 after 100 iterations
res_norm = 0.000204 after 200 iterations
res_norm = 0.000051 after 300 iterations
Problem solved in 389 iterations
res_norm = 0.000976 after 100 iterations
res_norm = 0.000198 after 200 iterations
res_norm = 0.000049 after 300 iterations
Problem solved in 385 iterations
res_norm = 0.001076 after 100 iterations
res_norm = 0.000241 after 200 iterations
res_norm = 0.000065 after 300 iterations
res_norm = 0.000019 after 400 iterations
Problem solved in 415 iterations
res_norm = 0.000949 after 100 iterations
res_norm = 0.000197 after 200 iterations
res_norm = 0.000048 after 300 iterations
Problem solved in 383 iterations
res_norm = 0.000528 after 100 iterations
res_norm = 0.000058 after 200 iterations
Problem solved in 267 iterations
res_norm = 0.000540 after 100 iterations
res_norm = 0.000059 after 200 iterations
Problem solved in 269 iterations
res_norm = 0.000543 after 100 iterations
res_norm = 0.000064 after 200 iterations
Problem solved in 274 iterations
res_norm = 0.000535 after 100 iterations
res_norm = 0.000062 after 200 iterations
Problem solved in 273 iterations
res_norm = 0.000480 after 100 iterations
res_norm = 0.000049 after 200 iterations
Problem solved in 258 iterations
res_norm = 0.000570 after 100 iterations
res_norm = 0.000066 after 200 iterations
Problem solved in 275 iterations
res_norm = 0.000511 after 100 iterations
res_norm = 0.000054 after 200 iterations
Problem solved in 264 iterations
res_norm = 0.000522 after 100 iterations
res_norm = 0.000057 after 200 iterations
Problem solved in 267 iterations
res_norm = 0.000552 after 100 iterations
res_norm = 0.000064 after 200 iterations
Problem solved in 274 iterations
res_norm = 0.000474 after 100 iterations
res_norm = 0.000050 after 200 iterations
Problem solved in 259 iterations
res_norm = 0.000158 after 100 iterations
Problem solved in 171 iterations
res_norm = 0.000160 after 100 iterations
Problem solved in 173 iterations
res_norm = 0.000168 after 100 iterations
Problem solved in 176 iterations
res_norm = 0.000170 after 100 iterations
Problem solved in 176 iterations
res_norm = 0.000141 after 100 iterations
Problem solved in 167 iterations
res_norm = 0.000179 after 100 iterations
Problem solved in 177 iterations
res_norm = 0.000161 after 100 iterations
Problem solved in 172 iterations
res_norm = 0.000161 after 100 iterations
Problem solved in 174 iterations
res_norm = 0.000167 after 100 iterations
Problem solved in 175 iterations
res_norm = 0.000136 after 100 iterations
Problem solved in 166 iterations
res_norm = 0.000015 after 100 iterations
Problem solved in 106 iterations
res_norm = 0.000015 after 100 iterations
Problem solved in 105 iterations
res_norm = 0.000017 after 100 iterations
Problem solved in 108 iterations
res_norm = 0.000018 after 100 iterations
Problem solved in 109 iterations
res_norm = 0.000013 after 100 iterations
Problem solved in 103 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 109 iterations
res_norm = 0.000016 after 100 iterations
Problem solved in 107 iterations
res_norm = 0.000016 after 100 iterations
Problem solved in 106 iterations
res_norm = 0.000016 after 100 iterations
Problem solved in 106 iterations
res_norm = 0.000012 after 100 iterations
Problem solved in 102 iterations
Problem solved in 88 iterations
Problem solved in 78 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 128 iterations
Problem solved in 82 iterations
Problem solved in 83 iterations
Problem solved in 71 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 126 iterations
Problem solved in 73 iterations
Problem solved in 75 iterations
Problem solved in 93 iterations
res_norm = 0.002914 after 100 iterations
res_norm = 0.001241 after 200 iterations
res_norm = 0.000622 after 300 iterations
res_norm = 0.000343 after 400 iterations
res_norm = 0.000204 after 500 iterations
res_norm = 0.000129 after 600 iterations
res_norm = 0.000084 after 700 iterations
res_norm = 0.000057 after 800 iterations
res_norm = 0.000040 after 900 iterations
res_norm = 0.000028 after 1000 iterations
res_norm = 0.000020 after 1100 iterations
Problem solved in 1108 iterations
res_norm = 0.002889 after 100 iterations
res_norm = 0.001232 after 200 iterations
res_norm = 0.000645 after 300 iterations
res_norm = 0.000340 after 400 iterations
res_norm = 0.000204 after 500 iterations
res_norm = 0.000130 after 600 iterations
res_norm = 0.000086 after 700 iterations
res_norm = 0.000059 after 800 iterations
res_norm = 0.000042 after 900 iterations
res_norm = 0.000030 after 1000 iterations
res_norm = 0.000021 after 1100 iterations
Problem solved in 1131 iterations
res_norm = 0.002837 after 100 iterations
res_norm = 0.001080 after 200 iterations
res_norm = 0.000575 after 300 iterations
res_norm = 0.000334 after 400 iterations
res_norm = 0.000186 after 500 iterations
res_norm = 0.000106 after 600 iterations
res_norm = 0.000067 after 700 iterations
res_norm = 0.000044 after 800 iterations
res_norm = 0.000030 after 900 iterations
res_norm = 0.000021 after 1000 iterations
Problem solved in 1031 iterations
res_norm = 0.002766 after 100 iterations
res_norm = 0.001192 after 200 iterations
res_norm = 0.000606 after 300 iterations
res_norm = 0.000334 after 400 iterations
res_norm = 0.000201 after 500 iterations
res_norm = 0.000126 after 600 iterations
res_norm = 0.000082 after 700 iterations
res_norm = 0.000055 after 800 iterations
res_norm = 0.000037 after 900 iterations
res_norm = 0.000026 after 1000 iterations
Problem solved in 1094 iterations
res_norm = 0.002547 after 100 iterations
res_norm = 0.001121 after 200 iterations
res_norm = 0.000547 after 300 iterations
res_norm = 0.000312 after 400 iterations
res_norm = 0.000190 after 500 iterations
res_norm = 0.000122 after 600 iterations
res_norm = 0.000083 after 700 iterations
res_norm = 0.000058 after 800 iterations
res_norm = 0.000041 after 900 iterations
res_norm = 0.000030 after 1000 iterations
res_norm = 0.000022 after 1100 iterations
Problem solved in 1153 iterations
res_norm = 0.002874 after 100 iterations
res_norm = 0.001144 after 200 iterations
res_norm = 0.000583 after 300 iterations
res_norm = 0.000338 after 400 iterations
res_norm = 0.000209 after 500 iterations
res_norm = 0.000136 after 600 iterations
res_norm = 0.000093 after 700 iterations
res_norm = 0.000065 after 800 iterations
res_norm = 0.000047 after 900 iterations
res_norm = 0.000035 after 1000 iterations
res_norm = 0.000026 after 1100 iterations
res_norm = 0.000019 after 1200 iterations
Problem solved in 1201 iterations
res_norm = 0.002782 after 100 iterations
res_norm = 0.001221 after 200 iterations
res_norm = 0.000630 after 300 iterations
res_norm = 0.000361 after 400 iterations
res_norm = 0.000221 after 500 iterations
res_norm = 0.000130 after 600 iterations
res_norm = 0.000085 after 700 iterations
res_norm = 0.000058 after 800 iterations
res_norm = 0.000040 after 900 iterations
res_norm = 0.000029 after 1000 iterations
res_norm = 0.000021 after 1100 iterations
Problem solved in 1123 iterations
res_norm = 0.002721 after 100 iterations
res_norm = 0.001153 after 200 iterations
res_norm = 0.000599 after 300 iterations
res_norm = 0.000348 after 400 iterations
res_norm = 0.000206 after 500 iterations
